Place_in_Text,Latitude,Longitude,Year,Poem_Title,Author,Dynasty,Place_Name_EN,Source_File
岐山,34.449637,107.627457,730年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
杞县,34.555997,114.789423,744年,题雍丘崔明府丹灶,李白,盛唐,,新建 文本文档.txt
杞县,34.555997,114.789423,744年,送蔡山人,李白,盛唐,,新建 文本文档.txt
杞县,34.555997,114.789423,744年,送杨山人归嵩山,李白,盛唐,,新建 文本文档.txt
杞县,34.555997,114.789423,744年秋,秋猎孟诸夜归置酒单父东楼观妓,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,741年,荅友人赠乌纱帽,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,741年,东鲁见狄博通,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,740年,客中行,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,741年,捣衣篇,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,744年,怀仙歌,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,744年,赠任城卢主簿,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,740年,早秋赠裴十七仲堪,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,740年,赠瑕丘王少府,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,741年,赠从弟冽,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,751年,寄王屋山人孟大融,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,751年春,忆旧游寄谯郡元参军,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,741年,别鲁颂,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,740年冬,送韩准裴政孔巢父还山,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,744年,对雪奉饯任城六父秩满归京,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,741年,送薛九被谗去鲁,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,740年,鲁城北郭曲腰桑下送张子还嵩阳,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,740年,送鲁郡刘长史迁弘农长史,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,740年,咏邻女东窗海石榴,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,740年,嘲鲁儒,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,750年冬,崇明寺佛顶尊胜陁罗尼幢颂,李白,盛唐,,新建 文本文档.txt
济宁,35.420269,116.593852,750年,兖州任城县令厅壁记,李白,盛唐,,新建 文本文档.txt
南陵,30.920909,118.340468,755年,铜官山醉后绝句,李白,盛唐,,新建 文本文档.txt
南陵,30.920909,118.340468,755年,于五松山赠南陵常赞府,李白,盛唐,,新建 文本文档.txt
南陵,30.920909,118.340468,755年,书怀赠南陵常赞府,李白,盛唐,,新建 文本文档.txt
南陵,30.920909,118.340468,755年,五松山送殷淑,李白,盛唐,,新建 文本文档.txt
南陵,30.920909,118.340468,755年,纪南陵题五松山,李白,盛唐,,新建 文本文档.txt
南陵,30.920909,118.340468,755年,南陵五松山别荀七,李白,盛唐,,新建 文本文档.txt
嵊州,29.594696,120.828141,726年,浣纱石上女,李白,盛唐,,新建 文本文档.txt
嵊州,29.594696,120.828141,726年,西施,李白,盛唐,,新建 文本文档.txt
嵊州,29.594696,120.828141,726年,王右军,李白,盛唐,,新建 文本文档.txt
重庆,29.570997,106.557165,724年,巴女词,李白,盛唐,,新建 文本文档.txt
重庆,29.570997,106.557165,720年,詶宇文少府见赠桃竹书筒,李白,盛唐,,新建 文本文档.txt
和县,31.716472,118.293882,761年冬,对雪醉后赠王历阳,李白,盛唐,,新建 文本文档.txt
和县,31.716472,118.293882,761年冬,嘲王历阳不肯饮酒,李白,盛唐,,新建 文本文档.txt
宿松,30.15962,116.135723,757年,赠闾丘宿松,李白,盛唐,,新建 文本文档.txt
宿松,30.15962,116.135723,757年,赠闾丘处士,李白,盛唐,,新建 文本文档.txt
峨眉山,29.607032,103.491014,724年秋,峨眉山月歌,李白,盛唐,,新建 文本文档.txt
峨眉山,29.607032,103.491014,720年,登峨眉山,李白,盛唐,,新建 文本文档.txt
泾县,30.694698,118.426136,755年,与谢良辅游泾川陵岩寺,李白,盛唐,,新建 文本文档.txt
泾县,30.694698,118.426136,755年,泾溪东亭寄郑少府谔,李白,盛唐,,新建 文本文档.txt
泾县,30.694698,118.426136,755年,早过漆林渡寄万巨,李白,盛唐,,新建 文本文档.txt
泾县,30.694698,118.426136,755年,别山僧,李白,盛唐,,新建 文本文档.txt
泾县,30.694698,118.426136,755年,泾川送族弟錞,李白,盛唐,,新建 文本文档.txt
泾县,30.694698,118.426136,761年,至陵阳山登天柱石詶韩侍御见招隐黄山,李白,盛唐,,新建 文本文档.txt
泾县,30.694698,118.426136,755年,詶崔十五见招,李白,盛唐,,新建 文本文档.txt
泾县,30.694698,118.426136,755年5月,游水西简郑明府,李白,盛唐,,新建 文本文档.txt
泾县,30.694698,118.426136,755年,下泾县陵阳溪至涩滩,李白,盛唐,,新建 文本文档.txt
泾县,30.694698,118.426136,755年,下陵阳沿高溪三门六刺滩,李白,盛唐,,新建 文本文档.txt
泾县,30.694698,118.426136,755年,寻山僧不遇作,李白,盛唐,,新建 文本文档.txt
登封,34.459775,113.056704,736年,巫山枕障,李白,盛唐,,新建 文本文档.txt
登封,34.459775,113.056704,731年,元丹丘歌,李白,盛唐,,新建 文本文档.txt
登封,34.459775,113.056704,731年,赠嵩山焦鍊师,李白,盛唐,,新建 文本文档.txt
登封,34.459775,113.056704,738年,颍阳别元丹丘之淮阳,李白,盛唐,,新建 文本文档.txt
登封,34.459775,113.056704,736年,詶岑勋见寻就元丹丘对酒相待以诗见招,李白,盛唐,,新建 文本文档.txt
登封,34.459775,113.056704,736年,观元丹丘坐巫山屏风,李白,盛唐,,新建 文本文档.txt
登封,34.459775,113.056704,731年,题元丹丘山居,李白,盛唐,,新建 文本文档.txt
登封,34.459775,113.056704,731年,题嵩山逸人元丹丘山居,李白,盛唐,,新建 文本文档.txt
登封,34.459775,113.056704,731年,嵩山采菖蒲者,李白,盛唐,,新建 文本文档.txt
洛阳,34.624376,112.460033,732年,春夜洛城闻笛,李白,盛唐,,新建 文本文档.txt
洛阳,34.624376,112.460033,732年春,送梁公昌从信安北征,李白,盛唐,,新建 文本文档.txt
洛阳,34.624376,112.460033,731年,秋夜宿龙门香山寺奉寄王方城十七丈奉国莹上人从弟幼成令问,李白,盛唐,,新建 文本文档.txt
洛阳,34.624376,112.460033,731年,冬夜醉宿龙门觉起言志,李白,盛唐,,新建 文本文档.txt
洛阳,34.624376,112.460033,753年,忆崔郎中宗之游南阳遗吾孔子琴抚之潸然感旧,李白,盛唐,,新建 文本文档.txt
洛阳,34.624376,112.460033,736年,茔禅师房观山海图,李白,盛唐,,新建 文本文档.txt
洛阳,34.624376,112.460033,732年,杂曲歌辞 秦女休行,李白,盛唐,,新建 文本文档.txt
洛阳,34.624376,112.460033,732年,杂曲歌辞 结客少年场行,李白,盛唐,,新建 文本文档.txt
洛阳,34.624376,112.460033,736年,冬日于龙门送从弟京兆参军令问之淮南觐省序,李白,盛唐,,新建 文本文档.txt
洛阳,34.624376,112.460033,736年,奉饯十七翁二十四翁寻桃花源序,李白,盛唐,,新建 文本文档.txt
洛阳,34.624376,112.460033,744年,赠李白,杜甫,唐,,新建 文本文档.txt
洛阳,34.624376,112.460033,829年9月,唐故著作左郎顾况集序,皇甫湜,中唐,,新建 文本文档.txt
黄陵,35.585046,109.269516,730年,留别王司马嵩,李白,盛唐,,新建 文本文档.txt
黄陵,35.585046,109.269516,730年,詶坊州王司马与阎正字对雪见赠,李白,盛唐,,新建 文本文档.txt
商州,33.868884,109.947542,744年,过四皓墓,李白,盛唐,,新建 文本文档.txt
商州,33.868884,109.947542,744年,赠参寥子,李白,盛唐,,新建 文本文档.txt
商州,33.868884,109.947542,744年,商山四皓,李白,盛唐,,新建 文本文档.txt
商州,33.868884,109.947542,992年,和冯中允炉边偶作,王禹偁,北宋,,新建 文本文档.txt
天台,29.148751,121.013834,747年,登高丘而望远,李白,盛唐,,新建 文本文档.txt
天台,29.148751,121.013834,747年,天台晓望,李白,盛唐,,新建 文本文档.txt
天台,29.148751,121.013834,747年,早望海霞边,李白,盛唐,,新建 文本文档.txt
泰安,36.205905,117.094893,1039年,送冯司理之任彭州,石介,北宋,,新建 文本文档.txt
单县,34.800105,116.093816,745年,黄葛篇,李白,盛唐,,新建 文本文档.txt
单县,34.800105,116.093816,745年,送族弟凝之滁求婚崔氏,李白,盛唐,,新建 文本文档.txt
单县,34.800105,116.093816,746年春,送族弟单父主簿凝摄宋城主簿至郭南月桥却回栖霞山留饮赠之,李白,盛唐,,新建 文本文档.txt
单县,34.800105,116.093816,741年,早秋单父南楼詶窦公衡,李白,盛唐,,新建 文本文档.txt
单县,34.800105,116.093816,745年,携妓登梁王栖霞山孟氏桃园中,李白,盛唐,,新建 文本文档.txt
单县,34.800105,116.093816,741年,登单父陶少府半月台,李白,盛唐,,新建 文本文档.txt
单县,34.800105,116.093816,745年,朱虚侯赞,李白,盛唐,,新建 文本文档.txt
叶县,33.632627,113.363951,751年,赠何七判官昌浩,李白,盛唐,,新建 文本文档.txt
叶县,33.632627,113.363951,751年,闻丹丘子于城北营石门幽居中有高凤遗迹仆离群远怀亦有栖遁之志因叙旧以寄之,李白,盛唐,,新建 文本文档.txt
叶县,33.632627,113.363951,751年,与元丹丘方城寺谈玄作,李白,盛唐,,新建 文本文档.txt
叶县,33.632627,113.363951,751年秋,寻高凤石门山中元丹丘,李白,盛唐,,新建 文本文档.txt
叶县,33.632627,113.363951,751年,方城张少公厅壁画师猛赞,李白,盛唐,,新建 文本文档.txt
叶县,33.632627,113.363951,741年,惜馀春赋,李白,盛唐,,新建 文本文档.txt
叶县,33.632627,113.363951,741年,愁阳春赋,李白,盛唐,,新建 文本文档.txt
大兴,39.732495,116.348215,752年,行行游且猎篇,李白,盛唐,,新建 文本文档.txt
大兴,39.732495,116.348215,752年,代赠远,李白,盛唐,,新建 文本文档.txt
大兴,39.732495,116.348215,752年,闺情,李白,盛唐,,新建 文本文档.txt
大兴,39.732495,116.348215,752年,邹衍谷,李白,盛唐,,新建 文本文档.txt
永州,26.426612,111.618703,759年秋,草书歌行,李白,盛唐,,新建 文本文档.txt
永州,26.426612,111.618703,759年秋,赠卢司户,李白,盛唐,,新建 文本文档.txt
永州,26.426612,111.618703,759年秋,赠别舍人弟台卿之江南,李白,盛唐,,新建 文本文档.txt
永州,26.426612,111.618703,759年秋,鸣雁行,李白,盛唐,,新建 文本文档.txt
永州,26.426612,111.618703,759年,悲清秋赋,李白,盛唐,,新建 文本文档.txt
深州,38.006561,115.566379,744年,赠饶阳张司户燧,李白,盛唐,,新建 文本文档.txt
广平,36.489735,114.954913,752年,赠清漳明府侄聿,李白,盛唐,,新建 文本文档.txt
永年,36.783999,114.49736,752年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
安阳,36.103649,114.3996,751年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
定陶,35.077225,115.579417,753年,书情题蔡舍人雄,李白,盛唐,,新建 文本文档.txt
定陶,35.077225,115.579417,740年5月,忆襄阳旧游赠马少府巨,李白,盛唐,,新建 文本文档.txt
定陶,35.077225,115.579417,753年,留别曹南群官之江南,李白,盛唐,,新建 文本文档.txt
吴桥,37.634013,116.397931,744年冬,访道安陵遇盖还为余造真箓临别留赠,李白,盛唐,,新建 文本文档.txt
宜兴,31.346071,119.830069,761年,赠从孙义兴宰铭,李白,盛唐,,新建 文本文档.txt
青阳,30.645681,117.853922,755年,望九华赠青阳韦仲堪,李白,盛唐,,新建 文本文档.txt
青阳,30.645681,117.853922,755年,望木瓜山,李白,盛唐,,新建 文本文档.txt
青阳,30.645681,117.853922,755年春,改九子山为九华山联句,李白,盛唐,,新建 文本文档.txt
怀远,32.976006,117.211646,761年,江上赠窦长史,李白,盛唐,,新建 文本文档.txt
淮安,33.616272,119.022429,738年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
黄石,30.205336,115.045433,758年,流夜郎至西塞驿寄裴隐,李白,盛唐,,新建 文本文档.txt
开封,34.802941,114.313904,751年秋,留别于十一兄逖裴十三游塞垣,李白,盛唐,,新建 文本文档.txt
开封,34.802941,114.313904,751年秋,公无渡河,李白,盛唐,,新建 文本文档.txt
开封,34.802941,114.313904,753年,送李白之曹南序,独孤及,唐,,新建 文本文档.txt
开封,34.802941,114.313904,798年2月,醉留东野,韩愈,中唐,,新建 文本文档.txt
开封,34.802941,114.313904,1057年,尝茶和公仪,梅尧臣,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1056年,寄许越州,梅尧臣,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1057年,谢鹇和公仪,梅尧臣,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1057年,答祖择之惠黄雀鲊,梅尧臣,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1058年,送阎仲孚郎中南游山水,梅尧臣,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1058年,金陵有美堂,梅尧臣,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1059年,来上人归宣城兼柬太守孙学士,梅尧臣,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1059年,送尹瞻驾部监灵仙观,梅尧臣,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1064年,李白诗集后叙,曾巩,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1091年6月15日,六一居士集叙,苏轼,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1091年8月15日,书韩李诗,苏轼,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1089年,书太白广武战场诗,苏轼,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1088年,题白兆山诗后,黄庭坚,北宋,,新建 文本文档.txt
开封,34.802941,114.313904,1079年,复用前韵答十五叔父任城相会见和诗任城有李白旧游处录于诗中,晁补之,北宋,,新建 文本文档.txt
魏县,36.366063,114.945271,753年,魏郡别苏明府因北游,李白,盛唐,,新建 文本文档.txt
汾阳,37.27111,111.794367,753年,留别西河刘少府,李白,盛唐,,新建 文本文档.txt
曲阜,35.587086,116.992898,742年,南陵别儿童入京,李白,盛唐,,新建 文本文档.txt
曲阜,35.587086,116.992898,742年,詶张卿夜宿南陵见赠,李白,盛唐,,新建 文本文档.txt
曲阜,35.587086,116.992898,740年,大庭库,李白,盛唐,,新建 文本文档.txt
金乡,35.072589,116.318007,745年,金乡送韦八之西京,李白,盛唐,,新建 文本文档.txt
金乡,35.072589,116.318007,740年,金乡嶭少府厅画鹤赞,李白,盛唐,,新建 文本文档.txt
淮阳,33.737245,114.892727,738年,送侯十一,李白,盛唐,,新建 文本文档.txt
邯郸,36.631222,114.545808,752年,邯郸南亭观妓,李白,盛唐,,新建 文本文档.txt
邯郸,36.631222,114.545808,752年,登邯郸洪波台置酒观发兵,李白,盛唐,,新建 文本文档.txt
邯郸,36.631222,114.545808,752年,自广平乘醉走马六十里至邯郸登城楼览古书怀,李白,盛唐,,新建 文本文档.txt
镇江,32.195688,119.431494,747年,焦山望寥山,李白,盛唐,,新建 文本文档.txt
镇江,32.195688,119.431494,1084年,赠潘谷,苏轼,北宋,,新建 文本文档.txt
镇江,32.195688,119.431494,1084年,书潘谷墨,苏轼,北宋,,新建 文本文档.txt
潜山,30.636726,116.587941,757年,江上望皖公山,李白,盛唐,,新建 文本文档.txt
荥阳,34.793837,113.389911,731年,登广武古战场怀古,李白,盛唐,,新建 文本文档.txt
应城,30.934057,113.579487,729年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
邳州,34.340877,118.019069,738年,经下邳圯桥怀张子房,李白,盛唐,,新建 文本文档.txt
亳州,33.850774,115.785767,750年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
太湖,30.460126,116.315326,757年,避地司空原言怀,李白,盛唐,,新建 文本文档.txt
聊城,36.462681,115.992077,744年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
丹阳,32.015388,119.613436,757年,杂曲歌辞 空城雀,李白,盛唐,,新建 文本文档.txt
随州,31.696341,113.389071,732年,题随州紫阳先生壁,李白,盛唐,,新建 文本文档.txt
随州,31.696341,113.389071,732年,冬夜于随州紫阳先生餐霞楼送烟子元演隐仙城山序,李白,盛唐,,新建 文本文档.txt
湖州,30.899015,120.094566,747年,安吉崔少府翰画赞,李白,盛唐,,新建 文本文档.txt
滑县,35.581181,114.525855,751年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
湘阴,28.695538,112.915606,759年,泽畔吟序,李白,盛唐,,新建 文本文档.txt
偃师,34.733923,112.796072,745年,冬日有怀李白,杜甫,唐,,新建 文本文档.txt
天水,34.587162,105.731276,759年,天末忆李白,杜甫,唐,,新建 文本文档.txt
零陵,26.22853,111.637622,814年,李赤传,柳宗元,中唐,,新建 文本文档.txt
荆州,30.340606,112.24722,813年,唐故工部员外郎杜君墓系铭,元稹,中唐,,新建 文本文档.txt
宣州,30.951983,118.762888,838年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
三台,31.101709,105.101082,897年,焦崖阁,韦庄,唐末至五代,,新建 文本文档.txt
涟水,33.787173,119.267334,993年,送韩援赴阙,田锡,北宋,,新建 文本文档.txt
三门峡,34.778442,111.206832,1000年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
定州,38.465839,115.057407,1093年11月,次韵曾仲锡承议食蜜渍生荔支,苏轼,北宋,,新建 文本文档.txt
定州,38.465839,115.057407,1123年,闻郭太尉发师大捷奚人擒契丹酋领四军者来献作长句古调一首,苏过,北宋,,新建 文本文档.txt
惠州,23.116409,114.423348,1097年,以利害民,苏轼,北宋,,新建 文本文档.txt
麻城,31.179038,115.015249,1082年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
儋州,19.527081,109.587145,1097年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
黄冈,30.459422,114.878872,1083年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
彭泽,29.90215,116.55562,1084年,书李白集,苏轼,北宋,,新建 文本文档.txt
盱眙,33.017144,118.55143,1084年,书学太白诗,苏轼,北宋,,新建 文本文档.txt
星子,29.454549,116.051546,1084年,自记庐山诗,苏轼,北宋,,新建 文本文档.txt
星子,29.454549,116.051546,1180年11月28日,卧龙庵记,朱熹,南宋,,新建 文本文档.txt
高安,28.422948,115.382185,1081年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
泰和,26.795626,114.915461,1082年2月2日,二月二日晓梦会于庐陵西斋作寄陈适用,黄庭坚,北宋,,新建 文本文档.txt
马鞍山,31.67633,118.512691,1099年,采石李白墓,晁补之,北宋,,新建 文本文档.txt
上饶,28.460864,117.950028,元符三年五月,雄州防御推官晁君墓志铭,晁补之,北宋,,新建 文本文档.txt
富县,35.993458,109.386357,1116年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
剑阁,32.294266,105.531838,1098年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
黄山,29.721365,118.345096,1109年,答王斋长书,葛胜仲,宋,,新建 文本文档.txt
陆川,22.327313,110.270586,1129年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
沙县,26.401891,117.799238,1120年,读李白集用奴字韵,李纲,宋,,新建 文本文档.txt
泰州,32.4612,119.932115,1118年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
嘉兴,30.750912,120.762045,1135年7月12日,秋夜独酌,陈与义,宋,,新建 文本文档.txt
永安,25.947723,117.371623,1121年10月,和谢吏部铁字韵三十四首 邑官有和者亦以诗寄之其人自云御方寇有功,邓肃,宋,,新建 文本文档.txt
永安,25.947723,117.371623,1121年10月,和谢吏部铁字韵三十四首 和谢吏部,邓肃,宋,,新建 文本文档.txt
永安,25.947723,117.371623,1121年10月,和谢吏部铁字韵三十四首 别僧永肩,邓肃,宋,,新建 文本文档.txt
乐清,28.119018,120.989871,1137年,和何倅游雁荡,吴芾,宋,,新建 文本文档.txt
越城,29.9952,120.588427,1183年9月,记梦,陆游,南宋,,新建 文本文档.txt
建德,29.481104,119.287608,1186年7月3日,严州到任谢表,陆游,南宋,,新建 文本文档.txt
吉安,27.119751,115.00027,庚戌,和七兄秋浦韵,周必大,南宋,,新建 文本文档.txt
吉安,27.119751,115.00027,1190年,记李太白庐山诗,周必大,南宋,,新建 文本文档.txt
桂林,25.279893,110.296442,1175年,与同僚游栖霞洞极深远中有数路相传有通九疑者烛将尽乃还饮碧虚上陈仲思用二华君韵赋诗即席和之,范成大,南宋,,新建 文本文档.txt
吉水,27.235422,115.142069,1165年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
建阳,27.337561,118.126953,1197年10月8日,跋东坡书李杜诸公诗,朱熹,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,挽南雄林使君,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,灯夕守舍,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,久雨一首,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,题近稿,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,瓦送,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,赠天台陈相士,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,挽郑永福,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,强甫西上,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,赠洪道人圆定,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,岁晚试笔一首,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,示画者,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,对卷,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,方君薛氏墓志铭,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,林贵州墓志铭,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,冯巽甫墓志铭,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,林韶州墓志铭,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,韩隐君墓志铭,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1257年,方君岩仲墓志铭,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,跋唐贤论史图,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,跋张敞画眉图,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,题四贤像 陈希夷,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,题四贤像 魏处士,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,题四贤像 林和靖,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,题四贤像 邵康节,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,题丁给事祠堂,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,聂令人挽诗,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,题四梦图 梦蝶,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,题四梦图 梦笔,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,题四梦图 黄粱,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,题四梦图 南柯,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,林贡士哀诗,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,贺董丞相启,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,超师墓志铭,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,聂令人墓志铭,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,赵安人墓志铭,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,太学博士吴公墓志铭,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,林贡士墓志铭,刘克庄,南宋,,新建 文本文档.txt
建阳,27.337561,118.126953,1252年1月,胡藤州墓志铭,刘克庄,南宋,,新建 文本文档.txt
福州,26.080447,119.302938,1194年,祭陈同父文,辛弃疾,南宋,,新建 文本文档.txt
慈溪,30.175299,121.273065,1204年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,立春,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,和乡守赵计院灯夕韵,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,休致,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,忧爱,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,公论,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,汤熨,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,蚊蝇五言一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,送玉融周医,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,有叹,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,自和效颦一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,送延平邓医,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,辕固,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,怀旧,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,水调歌头 和西外判宗湖楼韵,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,砚,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,得旧藏大士小像,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,秋暑,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,卫生一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,墙西一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,饮中题一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,小桃源,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,容堂生日,刘克庄,南宋,,新建 文本文档.txt
